scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
labeled-data\LipTest_COMBINED_TEST\63me-img436.png,89.14741336,100.7212097,217.4390113,111.053419,117.9914975,98.13815742,115.8389539,111.9144364,152.4321949,100.290701,149.8491426,120.094102,186.8728923,102.0127359,185.1508574,117.5110497
labeled-data\LipTest_COMBINED_TEST\63me-img463.png,89.57792208,107.6093492,221.3135897,113.2059625,117.9914975,100.7212097,119.2830236,108.0398579,153.723721,102.0127359,151.1406687,114.4974887,188.5949272,104.1652795,186.4423836,111.9144364
labeled-data\LipTest_COMBINED_TEST\63me-img464.png,89.14741336,105.4568056,220.4525723,111.4839277,120.144041,100.7212097,118.8525149,108.0398579,155.0152472,101.5822272,149.4186339,114.06698,188.5949272,103.304262,184.7203487,111.9144364
labeled-data\LipTest_COMBINED_TEST\63me-img508.png,91.73046567,100.290701,219.1610461,110.1924015,120.5745498,97.7076487,118.8525149,112.3449451,154.1542297,100.7212097,152.0016862,120.5246107,187.7339097,102.0127359,186.8728923,118.3720672
labeled-data\LipTest_COMBINED_TEST\63me-img522.png,88.28639592,102.0127359,218.3000287,111.4839277,118.4220062,106.3178231,118.4220062,106.3178231,151.5711774,110.6229102,151.1406687,110.1924015,185.5813661,110.6229102,185.1508574,110.1924015
labeled-data\LipTest_COMBINED_TEST\63me-img526.png,91.29995695,101.1517184,217.86952,110.6229102,119.2830236,106.7483318,119.2830236,106.3178231,152.0016862,111.4839277,152.0016862,111.4839277,186.0118749,111.4839277,186.0118749,111.4839277
labeled-data\LipTest_COMBINED_TEST\63me-img549.png,82.68978259,96.84663127,217.86952,111.053419,112.8253928,96.41612255,106.7982708,114.9279974,149.4186339,99.86019229,142.9610031,125.6907154,184.28984,102.8737533,182.1372964,122.2466456
labeled-data\LipTest_COMBINED_TEST\63me-img558.png,81.82876516,95.1245964,220.0220636,109.7618928,112.8253928,95.55510512,107.6592882,112.3449451,147.696599,99.86019229,142.9610031,123.5381718,185.1508574,102.4432446,183.8593313,123.1076631
labeled-data\LipTest_COMBINED_TEST\63me-img573.png,82.25927388,102.0127359,220.0220636,110.1924015,112.8253928,97.27713999,112.8253928,112.3449451,149.8491426,100.7212097,146.8355815,122.2466456,185.5813661,101.5822272,185.5813661,120.5246107
labeled-data\LipTest_COMBINED_TEST\63me-img584.png,86.99486977,102.0127359,222.6051159,110.1924015,118.4220062,97.7076487,119.2830236,103.304262,152.8627036,100.7212097,150.71016,109.7618928,188.1644185,102.8737533,186.0118749,107.6093492
labeled-data\LipTest_COMBINED_TEST\63me-img594.png,84.41181746,101.1517184,222.6051159,110.6229102,116.6999713,95.55510512,115.8389539,109.3313841,153.2932123,97.7076487,149.8491426,119.2330846,189.0254359,101.1517184,186.4423836,115.3585061
labeled-data\LipTest_COMBINED_TEST\63me-img613.png,85.70334362,92.54154409,222.1746072,102.8737533,116.6999713,94.26357896,117.9914975,94.69408768,150.2796513,98.99917486,153.2932123,99.42968358,186.0118749,100.290701,187.303401,100.290701
labeled-data\LipTest_COMBINED_TEST\63me-img623.png,84.41181746,92.97205281,223.896642,108.4703666,116.6999713,94.69408768,114.5474277,107.1788405,154.5847385,97.27713999,150.71016,116.2195236,190.316962,100.290701,187.303401,113.6364713
labeled-data\LipTest_COMBINED_TEST\63me-img648.png,84.84232618,95.98561383,222.1746072,108.4703666,116.2694626,94.69408768,115.4084451,105.0262969,151.1406687,98.13815742,149.4186339,112.7754538,187.303401,99.86019229,185.5813661,111.9144364
labeled-data\LipTest_COMBINED_TEST\63me-img662.png,86.13385234,98.13815742,226.4796943,108.4703666,117.9914975,97.27713999,117.5609887,105.0262969,154.1542297,99.86019229,152.0016862,112.7754538,190.7474708,100.7212097,189.4559446,110.6229102
labeled-data\LipTest_COMBINED_TEST\63me-img674.png,88.71690464,99.42968358,222.1746072,108.4703666,118.8525149,97.27713999,118.8525149,104.5957882,152.0016862,99.86019229,151.1406687,110.1924015,187.303401,100.290701,187.7339097,108.9008754
labeled-data\LipTest_COMBINED_TEST\63me-img701.png,86.13385234,98.56866614,227.7712205,106.7483318,119.7135323,98.56866614,119.2830236,99.86019229,154.1542297,102.0127359,153.723721,102.4432446,190.316962,102.0127359,189.8864533,102.4432446
labeled-data\LipTest_COMBINED_TEST\63me-img713.png,83.98130875,96.41612255,227.7712205,105.0262969,117.13048,99.42968358,117.13048,99.42968358,152.4321949,102.0127359,151.5711774,102.8737533,189.4559446,101.5822272,189.0254359,101.5822272
labeled-data\LipTest_COMBINED_TEST\63me-img726.png,87.85588721,95.98561383,227.3407118,105.4568056,119.2830236,99.42968358,119.2830236,98.99917486,154.1542297,102.4432446,153.723721,102.8737533,190.316962,102.4432446,190.316962,102.0127359
labeled-data\LipTest_COMBINED_TEST\63me-img770.png,86.99486977,99.42968358,231.2152902,108.4703666,119.2830236,101.1517184,119.2830236,100.290701,155.4457559,103.304262,155.4457559,103.7347708,192.9000144,102.8737533,192.9000144,102.8737533
